FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090214;2100;;2,3;;
090214;2200;;3,7;;
090214;2300;;4,6;;
090215;0000;;3,1;;
090215;0100;;2,9;;
090215;0200;;2,7;;
090215;0300;;3,1;;
090215;0400;;3,8;;
090215;0500;;4,6;;
090215;0600;;5,89999;;
090215;0700;;3,6;;
090215;0800;;3,3;;
090215;0900;;4;;
090215;1000;;8,2;;
090215;1100;;13,2;;
090215;1200;;15;;
090215;1300;;15,7;;
090215;1400;;20,3;;
090215;1500;;15,1;;
090215;1600;;8,59998;;
090215;1700;;5;;
090215;1800;;3;;
090215;1900;;3,1;;
090215;2000;;4,3;;
090215;2100;;3,2;;
090215;2200;;5,1;;
090215;2300;;4;;
090216;0000;;3,4;;
090216;0100;;2;;
090216;0200;;3,7;;
090216;0300;;4;;
090216;0400;;2,8;;
090216;0500;;3,4;;
090216;0600;;2,8;;
090216;0700;;4,1;;
090216;0800;;5,1;;
090216;0900;;2,3;;
090216;1000;;4,2;;
090216;1100;;9,2;;
090216;1200;;27,3;;
090216;1300;;30,7;;
090216;1400;;22,7;;
090216;1500;;15,2;;
090216;1600;;12;;
090216;1700;;9,89998;;
090216;1800;;6,39999;;
090216;1900;;9,2;;
090216;2000;;8,39998;;
090216;2100;;7,1;;
090216;2200;;6,5;;
090216;2300;;13,2;;
090217;0000;;17;;
090217;0100;;13,6;;
090217;0200;;10;;
090217;0300;;8,59998;;
090217;0400;;7,39999;;
090217;0500;;6,5;;
090217;0600;;8,59998;;
090217;0700;;6;;
090217;0800;;17,8;;
090217;0900;;19,5;;
090217;1000;;24,2;;
090217;1100;;23,2;;
090217;1200;;14,6;;
090217;1300;;17;;
090217;1400;;17,8;;
090217;1500;;11,8;;
090217;1600;;16,2;;
090217;1700;;18,5;;
090217;1800;;20,9;;
090217;1900;;15,8;;
090217;2000;;9,59998;;
090217;2100;;5,6;;
090217;2200;;5,89999;;
090217;2300;;5;;
090218;0000;;3,2;;
090218;0100;;2,8;;
090218;0200;;4,5;;
090218;0300;;3,2;;
090218;0400;;2,8;;
090218;0500;;4;;
090218;0600;;3,4;;
090218;0700;;4,39999;;
090218;0800;;3,4;;
090218;0900;;2,5;;
090218;1000;;9,2;;
090218;1100;;18,1;;
090218;1200;;25,5;;
090218;1300;;32,4;;
090218;1400;;24;;
090218;1500;;12,8;;
090218;1600;;7,89999;;
090218;1700;;5;;
090218;1800;;7;;
090218;1900;;7,6;;
090218;2000;;4,89999;;
090218;2100;;9,09998;;
090218;2200;;9,79999;;
090218;2300;;8,7;;
090219;0000;;8;;
090219;0100;;7,1;;
090219;0200;;5,2;;
090219;0300;;5,7;;
090219;0400;;4,5;;
090219;0500;;4,6;;
090219;0600;;4,1;;
090219;0700;;2,5;;
090219;0800;;4,1;;
090219;0900;;4,7;;
090219;1000;;6,39999;;
090219;1100;;4,7;;
090219;1200;;3,5;;
090219;1300;;3,4;;
090219;1400;;4,6;;
090219;1500;;14,3;;
090219;1600;;12,3;;
090219;1700;;6,3;;
090219;1800;;8,7;;
090219;1900;;12,6;;
090219;2000;;10,3;;
090219;2100;;6,6;;
090219;2200;;5,7;;
090219;2300;;4,8;;
090220;0000;;4,3;;
090220;0100;;6,7;;
090220;0200;;12,3;;
090220;0300;;11;;
090220;0400;;9,09998;;
090220;0500;;10,5;;
090220;0600;;8,59998;;
090220;0700;;10;;
090220;0800;;21,6;;
090220;0900;;12,1;;
090220;1000;;6,2;;
090220;1100;;6,3;;
090220;1200;;6,5;;
090220;1300;;6,39999;;
090220;1400;;4,1;;
090220;1500;;3,5;;
090220;1600;;4,2;;
090220;1700;;3;;
090220;1800;;4,2;;
090220;1900;;3,4;;
090220;2000;;4,2;;
090220;2100;;7,8;;
090220;2200;;8,29999;;
090220;2300;;6,7;;
090221;0000;;6,1;;
090221;0100;;4,1;;
090221;0200;;4,1;;
090221;0300;;3,3;;
090221;0400;;2,9;;
090221;0500;;3,3;;
090221;0600;;2,3;;
090221;0700;;1,8;;
090221;0800;;1,3;;
090221;0900;;7,39999;;
090221;1000;;10,1;;
090221;1100;;16,3;;
090221;1200;;16;;
090221;1300;;15,6;;
090221;1400;;13,4;;
090221;1500;;10,2;;
090221;1600;;7,2;;
090221;1700;;7,8;;
090221;1800;;6,6;;
090221;1900;;5,6;;
090221;2000;;5,3;;
090221;2100;;3,7;;
090221;2200;;7,3;;
090221;2300;;8,39998;;
090222;0000;;6,6;;
090222;0100;;5,1;;
090222;0200;;4,1;;
090222;0300;;5;;
090222;0400;;4,5;;
090222;0500;;4,2;;
090222;0600;;3,1;;
090222;0700;;2,5;;
090222;0800;;3,2;;
090222;0900;;1,8;;
090222;1000;;10,6;;
090222;1100;;17,4;;
090222;1200;;22,6;;
090222;1300;;20,6;;
090222;1400;;19,4;;
090222;1500;;16,4;;
090222;1600;;21,9;;
090222;1700;;26,3;;
090222;1800;;19,2;;
090222;1900;;10,5;;
090222;2000;;8,2;;
090222;2100;;4,89999;;
090222;2200;;4,2;;
090222;2300;;4,3;;
090223;0000;;4,1;;
090223;0100;;4,3;;
090223;0200;;5,5;;
090223;0300;;6,3;;
090223;0400;;6,89999;;
090223;0500;;5,2;;
090223;0600;;3,1;;
090223;0700;;3,7;;
090223;0800;;3,7;;
090223;0900;;4,5;;
090223;1000;;16,5;;
090223;1100;;19,6;;
090223;1200;;20,6;;
090223;1300;;26,6;;
090223;1400;;29,7;;
090223;1500;;23,4;;
090223;1600;;14,1;;
090223;1700;;10,2;;
090223;1800;;10,7;;
090223;1900;;9,89998;;
090223;2000;;6,39999;;
090223;2100;;4,5;;
090223;2200;;4,89999;;
090223;2300;;5,1;;
090224;0000;;3,6;;
090224;0100;;3,6;;
090224;0200;;5,3;;
090224;0300;;6,6;;
090224;0400;;6,39999;;
090224;0500;;4,5;;
090224;0600;;3,6;;
090224;0700;;4,2;;
090224;0800;;3,3;;
090224;0900;;2,8;;
090224;1000;;11,6;;
090224;1100;;15,5;;
090224;1200;;16,6;;
090224;1300;;21,2;;
090224;1400;;19,2;;
090224;1500;;26,7;;
090224;1600;;26,3;;
090224;1700;;14,5;;
090224;1800;;11,1;;
090224;1900;;9,2;;
090224;2000;;6,89999;;
090224;2100;;4,89999;;
090224;2200;;3,5;;
090224;2300;;2,5;;
090225;0000;;2,3;;
090225;0100;;4,2;;
090225;0200;;3,9;;
090225;0300;;3,1;;
090225;0400;;2,5;;
090225;0500;;2,6;;
090225;0600;;3,1;;
090225;0700;;2,2;;
090225;0800;;1,5;;
090225;0900;;2,5;;
090225;1000;;3;;
090225;1100;;7,1;;
090225;1200;;17,6;;
090225;1300;;32,4;;
090225;1400;;29,4;;
090225;1500;;20;;
090225;1600;;19,7;;
090225;1700;;20,3;;
090225;1800;;16,9;;
090225;1900;;10,5;;
090225;2000;;6,6;;
090225;2100;;5;;
090225;2200;;10,5;;
090225;2300;;12,5;;
090226;0000;;7,8;;
090226;0100;;5,89999;;
090226;0200;;4,3;;
090226;0300;;2,3;;
090226;0400;;2,4;;
090226;0500;;3,7;;
090226;0600;;4,39999;;
090226;0700;;3,2;;
090226;0800;;3,9;;
090226;0900;;7,8;;
090226;1000;;16,9;;
090226;1100;;21,2;;
090226;1200;;14,6;;
090226;1300;;16,4;;
090226;1400;;22,7;;
090226;1500;;19;;
090226;1600;;20,8;;
090226;1700;;32,7;;
090226;1800;;30,9;;
090226;1900;;19,7;;
090226;2000;;11,8;;
090226;2100;;5,89999;;
090226;2200;;3,2;;
090226;2300;;3,7;;
090227;0000;;5,6;;
090227;0100;;6,39999;;
090227;0200;;6,7;;
090227;0300;;7,2;;
090227;0400;;7,8;;
090227;0500;;8,2;;
090227;0600;;8,39998;;
090227;0700;;7,6;;
090227;0800;;5,1;;
090227;0900;;2;;
090227;1000;;15,6;;
090227;1100;;32,2;;
090227;1200;;34,8;;
090227;1300;;33,5;;
090227;1400;;31,4;;
090227;1500;;25,4;;
090227;1600;;21;;
090227;1700;;22,8;;
090227;1800;;17,8;;
090227;1900;;10,8;;
090227;2000;;6,89999;;
090227;2100;;4,8;;
090227;2200;;4;;
090227;2300;;4,2;;
090228;0000;;5,5;;
090228;0100;;6,3;;
090228;0200;;7;;
090228;0300;;5,89999;;
090228;0400;;5;;
090228;0500;;4,7;;
090228;0600;;3,9;;
090228;0700;;3,1;;
090228;0800;;2,5;;
090228;0900;;1,8;;
090228;1000;;4,39999;;
090228;1100;;10,7;;
090228;1200;;16,9;;
090228;1300;;25,3;;
090228;1400;;36,5;;
090228;1500;;44,4;;
090228;1600;;34,1;;
090228;1700;;20,8;;
090228;1800;;14,8;;
090228;1900;;8,5;;
090228;2000;;5,2;;
090228;2100;;10,7;;
090228;2200;;15,2;;
090228;2300;;9,39998;;
090301;0000;;7,6;;
090301;0100;;7;;
090301;0200;;5,6;;
090301;0300;;4,2;;
090301;0400;;3,1;;
090301;0500;;2,8;;
090301;0600;;2,4;;
090301;0700;;2,4;;
090301;0800;;1,4;;
090301;0900;;2,1;;
090301;1000;;4,8;;
090301;1100;;9,89998;;
090301;1200;;16,5;;
090301;1300;;25;;
090301;1400;;27;;
090301;1500;;17,6;;
090301;1600;;10,2;;
090301;1700;;6;;
090301;1800;;4,7;;
090301;1900;;5;;
090301;2000;;5;;
090301;2100;;3,1;;
090301;2200;;5,5;;
090301;2300;;8,59998;;
090302;0000;;8;;
090302;0100;;6,89999;;
090302;0200;;4,3;;
090302;0300;;3,6;;
090302;0400;;5,1;;
090302;0500;;4,7;;
090302;0600;;3,3;;
090302;0700;;2,8;;
090302;0800;;2,2;;
090302;0900;;3,9;;
090302;1000;;10,4;;
090302;1100;;11,7;;
090302;1200;;8,79999;;
090302;1300;;17,5;;
090302;1400;;28,3;;
090302;1500;;28,8;;
090302;1600;;23,5;;
090302;1700;;15,9;;
090302;1800;;10,7;;
090302;1900;;7,5;;
090302;2000;;5,3;;
090302;2100;;5,6;;
090302;2200;;6,2;;
090302;2300;;5,8;;
090303;0000;;4,8;;
090303;0100;;3,8;;
090303;0200;;2,3;;
090303;0300;;2,1;;
090303;0400;;2,7;;
090303;0500;;3;;
090303;0600;;3,5;;
090303;0700;;10,4;;
090303;0800;;19,7;;
090303;0900;;15,9;;
090303;1000;;6,89999;;
090303;1100;;15,4;;
090303;1200;;20,6;;
090303;1300;;26;;
090303;1400;;32,8;;
090303;1500;;27,5;;
090303;1600;;14,5;;
090303;1700;;8,7;;
090303;1800;;7,8;;
090303;1900;;7,6;;
090303;2000;;7,6;;
090303;2100;;8;;
090303;2200;;7,2;;
090303;2300;;5,2;;
090304;0000;;5,7;;
090304;0100;;5,3;;
090304;0200;;3,3;;
090304;0300;;4,89999;;
090304;0400;;13;;
090304;0500;;17,6;;
090304;0600;;15,7;;
090304;0700;;12,6;;
090304;0800;;11,6;;
090304;0900;;12,4;;
090304;1000;;3,9;;
090304;1100;;15,3;;
090304;1200;;27,9;;
090304;1300;;14,3;;
090304;1400;;7,8;;
090304;1500;;5;;
090304;1600;;9,2;;
090304;1700;;18,2;;
090304;1800;;12,8;;
090304;1900;;9,09998;;
090304;2000;;8,09998;;
090304;2100;;;;
090304;2200;;;;
090304;2300;;;;
090305;0000;;4,3;;
090305;0100;;3,8;;
090305;0200;;12,5;;
090305;0300;;28;;
090305;0400;;17,6;;
090305;0500;;11,6;;
090305;0600;;7,7;;
090305;0700;;4,3;;
090305;0800;;3,1;;
090305;0900;;15,6;;
090305;1000;;44,5;;
090305;1100;;44,7;;
090305;1200;;32,9;;
090305;1300;;18,6;;
090305;1400;;9,5;;
090305;1500;;6,6;;
090305;1600;;7,1;;
090305;1700;;6,6;;
090305;1800;;8,29999;;
090305;1900;;12,7;;
090305;2000;;14,7;;
090305;2100;;7,8;;
090305;2200;;4,3;;
090305;2300;;4,3;;
090306;0000;;2,3;;
090306;0100;;2,5;;
090306;0200;;3,2;;
090306;0300;;2,1;;
090306;0400;;4;;
090306;0500;;7,8;;
090306;0600;;13,2;;
090306;0700;;24,3;;
090306;0800;;27,1;;
090306;0900;;14,1;;
090306;1000;;10,9;;
090306;1100;;31,4;;
090306;1200;;34;;
090306;1300;;19,3;;
090306;1400;;14,7;;
090306;1500;;22,6;;
090306;1600;;20,8;;
090306;1700;;13,6;;
090306;1800;;12,5;;
090306;1900;;15;;
090306;2000;;9;;
090306;2100;;4,39999;;
090306;2200;;0,799997;;
090306;2300;;0,599998;;
090307;0000;;1,5;;
090307;0100;;8,7;;
090307;0200;;23,4;;
090307;0300;;30,4;;
090307;0400;;21,6;;
090307;0500;;16,7;;
090307;0600;;32,4;;
090307;0700;;47,7;;
090307;0800;;38,5;;
090307;0900;;25,7;;
090307;1000;;5,6;;
090307;1100;;15,2;;
090307;1200;;33,9;;
090307;1300;;33,5;;
090307;1400;;26,4;;
090307;1500;;23,7;;
090307;1600;;15,9;;
090307;1700;;14,1;;
090307;1800;;12,6;;
090307;1900;;15;;
090307;2000;;18,1;;
090307;2100;;10,8;;
090307;2200;;1,5;;
090307;2300;;1,4;;
090308;0000;;2,4;;
090308;0100;;4,2;;
090308;0200;;4,2;;
090308;0300;;5,6;;
090308;0400;;4,5;;
090308;0500;;3,1;;
090308;0600;;2,1;;
090308;0700;;1,7;;
090308;0800;;1,8;;
090308;0900;;4,2;;
090308;1000;;13,9;;
090308;1100;;21,5;;
090308;1200;;29,8;;
090308;1300;;38,1;;
090308;1400;;23,6;;
090308;1500;;19,9;;
090308;1600;;14,3;;
090308;1700;;10,6;;
090308;1800;;10,6;;
090308;1900;;20;;
090308;2000;;24,2;;
090308;2100;;14,1;;
090308;2200;;7,1;;
090308;2300;;5,3;;
090309;0000;;5,5;;
090309;0100;;3,2;;
090309;0200;;1,7;;
090309;0300;;2;;
090309;0400;;4,5;;
090309;0500;;5,8;;
090309;0600;;4,8;;
090309;0700;;2,9;;
090309;0800;;3,7;;
090309;0900;;4,39999;;
090309;1000;;11,2;;
090309;1100;;29,1;;
090309;1200;;29,4;;
090309;1300;;23,5;;
090309;1400;;29,5;;
090309;1500;;23,8;;
090309;1600;;21,1;;
090309;1700;;28,8;;
090309;1800;;38,7;;
090309;1900;;49,6;;
090309;2000;;25,7;;
090309;2100;;12,9;;
090309;2200;;4,39999;;
090309;2300;;4,3;;
090310;0000;;6,3;;
090310;0100;;4,2;;
090310;0200;;2,2;;
090310;0300;;1,8;;
090310;0400;;3,6;;
090310;0500;;2,3;;
090310;0600;;3;;
090310;0700;;2,1;;
090310;0800;;1,4;;
090310;0900;;8,7;;
090310;1000;;35;;
090310;1100;;32;;
090310;1200;;32,7;;
090310;1300;;39,5;;
090310;1400;;39,8;;
090310;1500;;23,2;;
090310;1600;;27,5;;
090310;1700;;25,5;;
090310;1800;;25,8;;
090310;1900;;14,4;;
090310;2000;;10;;
090310;2100;;6,2;;
090310;2200;;4,2;;
090310;2300;;4,6;;
090311;0000;;4,8;;
090311;0100;;5,5;;
090311;0200;;5,39999;;
090311;0300;;5,89999;;
090311;0400;;3,5;;
090311;0500;;4,7;;
090311;0600;;3,5;;
090311;0700;;16;;
090311;0800;;80;;
090311;0900;;71,5;;
090311;1000;;5,5;;
090311;1100;;13,3;;
090311;1200;;15,5;;
090311;1300;;15,7;;
090311;1400;;24,2;;
090311;1500;;34,8;;
090311;1600;;32,6;;
090311;1700;;26,8;;
090311;1800;;16,7;;
090311;1900;;8,79999;;
090311;2000;;7,39999;;
090311;2100;;32,2;;
090311;2200;;148,6;;
090311;2300;;95,2;;
090312;0000;;162,8;;
090312;0100;;82;;
090312;0200;;53,6;;
090312;0300;;77,7;;
090312;0400;;41,7;;
090312;0500;;28,8;;
090312;0600;;44,4;;
090312;0700;;28,6;;
090312;0800;;15;;
090312;0900;;19,4;;
090312;1000;;70,5;;
090312;1100;;97,5;;
090312;1200;;78,2997;;
090312;1300;;40,7;;
090312;1400;;20,8;;
090312;1500;;13,6;;
090312;1600;;9,29999;;
090312;1700;;4,7;;
090312;1800;;2,7;;
090312;1900;;1,8;;
090312;2000;;3,2;;
090312;2100;;4,89999;;
090312;2200;;0,9;;
090312;2300;;1,5;;
090313;0000;;4,1;;
090313;0100;;5;;
090313;0200;;4,7;;
090313;0300;;2,5;;
090313;0400;;2,7;;
090313;0500;;3,7;;
090313;0600;;1,9;;
090313;0700;;1,5;;
090313;0800;;3,6;;
090313;0900;;13;;
090313;1000;;35,2;;
090313;1100;;61,3;;
090313;1200;;69,2;;
090313;1300;;39,5;;
090313;1400;;22,8;;
090313;1500;;14,1;;
090313;1600;;8,2;;
090313;1700;;5,6;;
090313;1800;;5,2;;
090313;1900;;4,8;;
090313;2000;;2,4;;
090313;2100;;3,9;;
090313;2200;;28,9;;
090313;2300;;51,8;;
090314;0000;;47,7;;
090314;0100;;34,4;;
090314;0200;;17,6;;
090314;0300;;11,9;;
090314;0400;;8,79999;;
090314;0500;;6,3;;
090314;0600;;6,2;;
090314;0700;;4,39999;;
090314;0800;;14;;
090314;0900;;11,9;;
090314;1000;;3,6;;
090314;1100;;19,2;;
090314;1200;;31,3;;
090314;1300;;;;
090314;1400;;;;
090314;1500;;;;
090314;1600;;;;
090314;1700;;;;
090314;1800;;;;
090314;1900;;1,2;;
090314;2000;;;;
090314;2100;;;;
090314;2200;;;;
090314;2300;;;;
090315;0000;;;;
090315;0100;;;;
090315;0200;;3;;
090315;0300;;2,7;;
090315;0400;;5,3;;
090315;0500;;7,3;;
090315;0600;;6,8;;
090315;0700;;10,1;;
090315;0800;;10,6;;
090315;0900;;6,7;;
090315;1000;;5,2;;
090315;1100;;9,09998;;
090315;1200;;16,1;;
090315;1300;;22,1;;
090315;1400;;16,3;;
090315;1500;;13,4;;
090315;1600;;18,4;;
090315;1700;;16,8;;
090315;1800;;12,3;;
090315;1900;;8;;
090315;2000;;5,7;;
090315;2100;;4,7;;
090315;2200;;3,9;;
090315;2300;;8,7;;
090316;0000;;9,89998;;
090316;0100;;8,79999;;
090316;0200;;6,1;;
090316;0300;;5;;
090316;0400;;13,5;;
090316;0500;;13,8;;
090316;0600;;11,1;;
090316;0700;;14,3;;
090316;0800;;15;;
090316;0900;;14,8;;
090316;1000;;20,7;;
090316;1100;;22;;
090316;1200;;24,8;;
090316;1300;;22,8;;
090316;1400;;16,2;;
090316;1500;;15,8;;
090316;1600;;19,3;;
090316;1700;;17,2;;
090316;1800;;11,8;;
090316;1900;;12,1;;
090316;2000;;9,59998;;
090316;2100;;6,89999;;
090316;2200;;6,89999;;
090316;2300;;5,1;;
090317;0000;;5,3;;
090317;0100;;5,5;;
090317;0200;;3,4;;
090317;0300;;4;;
090317;0400;;4,39999;;
090317;0500;;5,1;;
090317;0600;;6,89999;;
090317;0700;;5,5;;
090317;0800;;7,8;;
090317;0900;;12,9;;
090317;1000;;13;;
090317;1100;;14,5;;
090317;1200;;18;;
090317;1300;;21,7;;
090317;1400;;13;;
090317;1500;;4,5;;
090317;1600;;4;;
090317;1700;;19,2;;
090317;1800;;34,5;;
090317;1900;;28,7;;
090317;2000;;20,4;;
090317;2100;;13,7;;
090317;2200;;9,2;;
090317;2300;;8,79999;;
090318;0000;;8;;
090318;0100;;5,39999;;
090318;0200;;4,3;;
090318;0300;;5,5;;
090318;0400;;4,5;;
090318;0500;;7,2;;
090318;0600;;9,09998;;
090318;0700;;8;;
090318;0800;;6,8;;
090318;0900;;12,4;;
090318;1000;;15,7;;
090318;1100;;20,2;;
090318;1200;;34;;
090318;1300;;43,2;;
090318;1400;;29,2;;
090318;1500;;18,9;;
090318;1600;;20,1;;
090318;1700;;27,6;;
090318;1800;;28,9;;
090318;1900;;19,5;;
090318;2000;;12,2;;
090318;2100;;7,6;;
090318;2200;;5,8;;
090318;2300;;3,8;;
090319;0000;;4,3;;
090319;0100;;5,8;;
090319;0200;;3,6;;
090319;0300;;4,5;;
090319;0400;;6,2;;
090319;0500;;4,8;;
090319;0600;;3,7;;
090319;0700;;4,89999;;
090319;0800;;5,89999;;
090319;0900;;4,5;;
090319;1000;;3,7;;
090319;1100;;4,3;;
090319;1200;;4,89999;;
090319;1300;;5,6;;
090319;1400;;12,3;;
090319;1500;;28;;
090319;1600;;36,9;;
090319;1700;;31;;
090319;1800;;26,3;;
090319;1900;;20,7;;
090319;2000;;12,6;;
090319;2100;;7,7;;
090319;2200;;6,1;;
090319;2300;;4,8;;
090320;0000;;3;;
090320;0100;;2,3;;
090320;0200;;3,1;;
090320;0300;;5,7;;
090320;0400;;6,3;;
090320;0500;;4;;
090320;0600;;2,9;;
090320;0700;;4,1;;
090320;0800;;5,89999;;
090320;0900;;5,1;;
090320;1000;;2,8;;
090320;1100;;1,4;;
090320;1200;;9,79999;;
090320;1300;;17,9;;
090320;1400;;11,3;;
090320;1500;;4,3;;
090320;1600;;15,3;;
090320;1700;;43,2;;
090320;1800;;92,3999;;
090320;1900;;153,8;;
090320;2000;;159,6;;
090320;2100;;104,3;;
090320;2200;;55,7;;
090320;2300;;31,7;;
090321;0000;;18,2;;
090321;0100;;12,3;;
090321;0200;;7,8;;
090321;0300;;3,4;;
090321;0400;;2;;
090321;0500;;2;;
090321;0600;;7,1;;
090321;0700;;17,3;;
090321;0800;;18,2;;
090321;0900;;16,1;;
090321;1000;;14,3;;
090321;1100;;8,7;;
090321;1200;;11,7;;
090321;1300;;23,4;;
090321;1400;;25,3;;
090321;1500;;25,7;;
090321;1600;;32,7;;
090321;1700;;34;;
090321;1800;;43,6;;
090321;1900;;45,3;;
090321;2000;;31,5;;
090321;2100;;19;;
090321;2200;;18,9;;
090321;2300;;20,3;;
090322;0000;;16,8;;
090322;0100;;18,9;;
090322;0200;;15,8;;
090322;0300;;11;;
090322;0400;;17,8;;
090322;0500;;19,6;;
090322;0600;;11,8;;
090322;0700;;7,2;;
090322;0800;;17,8;;
090322;0900;;34,2;;
090322;1000;;37,8;;
090322;1100;;28,5;;
090322;1200;;22,4;;
090322;1300;;17,2;;
090322;1400;;6;;
090322;1500;;2,1;;
090322;1600;;10,1;;
090322;1700;;20,7;;
090322;1800;;25,6;;
090322;1900;;20,9;;
090322;2000;;12,9;;
090322;2100;;8,29999;;
090322;2200;;6,89999;;
090322;2300;;6,6;;
090323;0000;;4,7;;
090323;0100;;3,7;;
090323;0200;;3,8;;
090323;0300;;3,5;;
090323;0400;;4,39999;;
090323;0500;;5,39999;;
090323;0600;;4,8;;
090323;0700;;3,7;;
090323;0800;;4,8;;
090323;0900;;6,2;;
090323;1000;;15;;
090323;1100;;25,9;;
090323;1200;;21,2;;
090323;1300;;15,8;;
090323;1400;;8,59998;;
090323;1500;;10,9;;
090323;1600;;27,8;;
090323;1700;;41,9;;
090323;1800;;43,9;;
090323;1900;;32;;
090323;2000;;19,1;;
090323;2100;;11,5;;
090323;2200;;8;;
090323;2300;;6,7;;
090324;0000;;6,6;;
090324;0100;;6,5;;
090324;0200;;5,39999;;
090324;0300;;3,6;;
090324;0400;;2,9;;
090324;0500;;3,9;;
090324;0600;;4,2;;
090324;0700;;3,8;;
090324;0800;;15;;
090324;0900;;32,9;;
090324;1000;;55,9;;
090324;1100;;60,4;;
090324;1200;;46,3;;
090324;1300;;37,2;;
090324;1400;;24,2;;
090324;1500;;16,7;;
090324;1600;;20,5;;
090324;1700;;20,5;;
090324;1800;;18,2;;
090324;1900;;15,3;;
090324;2000;;9,89998;;
090324;2100;;11,8;;
090324;2200;;12;;
090324;2300;;8,79999;;
090325;0000;;6,8;;
090325;0100;;5,3;;
090325;0200;;3,9;;
090325;0300;;7,2;;
090325;0400;;10;;
090325;0500;;9,09998;;
090325;0600;;8;;
090325;0700;;5,3;;
090325;0800;;8,59998;;
090325;0900;;9,89998;;
090325;1000;;16,3;;
090325;1100;;25,3;;
090325;1200;;29,4;;
090325;1300;;27,3;;
090325;1400;;27,2;;
090325;1500;;26,5;;
090325;1600;;22,5;;
090325;1700;;21,5;;
090325;1800;;18,3;;
090325;1900;;23,2;;
090325;2000;;22,9;;
090325;2100;;13,7;;
090325;2200;;10,2;;
090325;2300;;9,39998;;
090326;0000;;7,1;;
090326;0100;;4,39999;;
090326;0200;;3;;
090326;0300;;3,6;;
090326;0400;;4;;
090326;0500;;4,6;;
090326;0600;;4,89999;;
090326;0700;;4,1;;
090326;0800;;4,3;;
090326;0900;;5,5;;
090326;1000;;4,5;;
090326;1100;;4,6;;
090326;1200;;4,3;;
090326;1300;;3,8;;
090326;1400;;2,4;;
090326;1500;;6,6;;
090326;1600;;9,79999;;
090326;1700;;20,2;;
090326;1800;;33,3;;
090326;1900;;28,2;;
090326;2000;;16,8;;
090326;2100;;10,9;;
090326;2200;;6,89999;;
090326;2300;;5,7;;
090327;0000;;6;;
090327;0100;;5,89999;;
090327;0200;;5,3;;
090327;0300;;11,1;;
090327;0400;;16,3;;
090327;0500;;22;;
090327;0600;;24,8;;
090327;0700;;24,9;;
090327;0800;;27,7;;
090327;0900;;32;;
090327;1000;;42,4;;
090327;1100;;62;;
090327;1200;;71,1;;
090327;1300;;60,3;;
090327;1400;;37,5;;
090327;1500;;26,1;;
090327;1600;;25,7;;
090327;1700;;21,6;;
090327;1800;;15,5;;
090327;1900;;15,4;;
090327;2000;;13,8;;
090327;2100;;8,5;;
090327;2200;;7,8;;
090327;2300;;9,5;;
090328;0000;;11,8;;
090328;0100;;13,7;;
090328;0200;;9,09998;;
090328;0300;;3,5;;
090328;0400;;2,7;;
090328;0500;;2,1;;
090328;0600;;1,7;;
090328;0700;;1,4;;
090328;0800;;2;;
090328;0900;;5,2;;
090328;1000;;16,3;;
090328;1100;;38,1;;
090328;1200;;36,8;;
090328;1300;;19,6;;
090328;1400;;8;;
090328;1500;;3,2;;
090328;1600;;13,3;;
090328;1700;;19,3;;
090328;1800;;19,3;;
090328;1900;;24,3;;
090328;2000;;30;;
090328;2100;;25,9;;
090328;2200;;15,8;;
090328;2300;;10,6;;
090329;0000;;8,7;;
090329;0100;;6;;
090329;0200;;3,5;;
090329;0300;;6,39999;;
090329;0400;;10,6;;
090329;0500;;9,29999;;
090329;0600;;6,1;;
090329;0700;;6,8;;
090329;0800;;6,6;;
090329;0900;;4,6;;
090329;1000;;15,2;;
090329;1100;;20,3;;
090329;1200;;13,1;;
090329;1300;;10,4;;
090329;1400;;13,5;;
090329;1500;;12,4;;
090329;1600;;8,09998;;
090329;1700;;6,7;;
090329;1800;;6,8;;
090329;1900;;7,2;;
090329;2000;;9,29999;;
090329;2100;;13,2;;
090329;2200;;25,1;;
090329;2300;;26,4;;
090330;0000;;19,4;;
090330;0100;;17,1;;
090330;0200;;17,6;;
090330;0300;;20,3;;
090330;0400;;17,1;;
090330;0500;;12,3;;
090330;0600;;12,8;;
090330;0700;;10,9;;
090330;0800;;12,6;;
090330;0900;;27,6;;
090330;1000;;39,6;;
090330;1100;;29,7;;
090330;1200;;16,7;;
090330;1300;;11,1;;
090330;1400;;14,7;;
090330;1500;;19,6;;
090330;1600;;18,5;;
090330;1700;;13,7;;
090330;1800;;9,09998;;
090330;1900;;9,7;;
090330;2000;;9,29999;;
090330;2100;;11;;
090330;2200;;25,2;;
090330;2300;;49,6;;
090331;0000;;70,6;;
090331;0100;;68,1;;
090331;0200;;39,5;;
090331;0300;;29,8;;
090331;0400;;40;;
090331;0500;;32,7;;
090331;0600;;24,9;;
090331;0700;;23,7;;
090331;0800;;22;;
090331;0900;;37,5;;
090331;1000;;51,2;;
090331;1100;;43,9;;
090331;1200;;27,6;;
090331;1300;;15,8;;
090331;1400;;19,7;;
090331;1500;;22,8;;
090331;1600;;18,6;;
090331;1700;;13,7;;
090331;1800;;9,79999;;
090331;1900;;8,5;;
090331;2000;;20,3;;
090331;2100;;69,6;;
090331;2200;;138,1;;
090331;2300;;179,2;;
090401;0000;;191,4;;
090401;0100;;176,4;;
